state,year,month,day,n_incidents,is_weekend,is_summer
Alabama,2016,4,14,2,0,0
Alabama,2016,4,15,3,0,0
Alabama,2016,4,16,6,1,0
Alabama,2016,4,17,3,1,0
Alabama,2016,4,18,1,0,0
Alabama,2016,4,19,5,0,0
Alabama,2016,4,20,4,0,0
Alabama,2016,4,21,4,0,0
Alabama,2016,4,22,1,0,0
Alabama,2016,4,23,2,1,0
Alabama,2016,4,24,3,1,0
Alabama,2016,4,25,2,0,0
Alabama,2016,4,26,3,0,0
Alabama,2016,4,27,4,0,0
Alabama,2016,4,28,3,0,0
Alabama,2016,4,29,3,0,0
Alabama,2016,4,30,3,1,0
Alabama,2016,5,1,2,1,0
Alabama,2016,5,2,4,0,0
Alabama,2016,5,3,2,0,0
Alabama,2016,5,4,5,0,0
Alabama,2016,5,5,4,0,0
Alabama,2016,5,6,4,0,0
Alabama,2016,5,7,4,1,0
Alabama,2016,5,8,4,1,0
Alabama,2016,5,9,5,0,0
Alabama,2016,5,10,2,0,0
Alabama,2016,5,11,4,0,0
Alabama,2016,5,12,4,0,0
Alabama,2016,5,13,3,0,0
Alabama,2016,5,14,2,1,0
Alabama,2016,5,16,3,0,0
Alabama,2016,5,17,4,0,0
Alabama,2016,5,18,3,0,0
Alabama,2016,5,19,4,0,0
Alabama,2016,5,20,4,0,0
Alabama,2016,5,22,4,1,0
Alabama,2016,5,23,3,0,0
Alabama,2016,5,24,1,0,0
Alabama,2016,5,25,3,0,0
Alabama,2016,5,27,5,0,0
Alabama,2016,5,28,7,1,0
Alabama,2016,5,29,4,1,0
Alabama,2016,5,30,4,0,0
Alabama,2016,6,2,3,0,1
Alabama,2016,6,3,8,0,1
Alabama,2016,6,4,2,1,1
Alabama,2016,6,5,2,1,1
Alabama,2016,6,6,1,0,1
Alabama,2016,6,7,2,0,1
Alabama,2016,6,8,4,0,1
Alabama,2016,6,9,4,0,1
Alabama,2016,6,10,3,0,1
Alabama,2016,6,12,1,1,1
Alabama,2016,6,13,2,0,1
Alabama,2016,6,14,4,0,1
Alabama,2016,6,15,2,0,1
Alabama,2016,6,16,4,0,1
Alabama,2016,6,18,2,1,1
Alabama,2016,6,19,3,1,1
Alabama,2016,6,20,5,0,1
Alabama,2016,6,21,3,0,1
Alabama,2016,6,22,5,0,1
Alabama,2016,6,23,3,0,1
Alabama,2016,6,24,5,0,1
Alabama,2016,6,25,2,1,1
Alabama,2016,6,26,6,1,1
Alabama,2016,6,27,6,0,1
Alabama,2016,6,29,4,0,1
Alabama,2016,6,30,4,0,1
Alabama,2016,7,1,3,0,1
Alabama,2016,7,2,1,1,1
Alabama,2016,7,3,7,1,1
Alabama,2016,7,4,1,0,1
Alabama,2016,7,5,2,0,1
Alabama,2016,7,6,7,0,1
Alabama,2016,7,7,2,0,1
Alabama,2016,7,8,3,0,1
Alabama,2016,7,9,1,1,1
Alabama,2016,7,10,1,1,1
Alabama,2016,7,11,4,0,1
Alabama,2016,7,12,2,0,1
Alabama,2016,7,13,4,0,1
Alabama,2016,7,14,3,0,1
Alabama,2016,7,15,2,0,1
Alabama,2016,7,16,3,1,1
Alabama,2016,7,17,3,1,1
Alabama,2016,7,18,4,0,1
Alabama,2016,7,19,2,0,1
Alabama,2016,7,20,1,0,1
Alabama,2016,7,21,1,0,1
Alabama,2016,7,22,3,0,1
Alabama,2016,7,23,4,1,1
Alabama,2016,7,24,4,1,1
Alabama,2016,7,25,5,0,1
Alabama,2016,7,26,5,0,1
Alabama,2016,7,27,3,0,1
Alabama,2016,7,28,2,0,1
Alabama,2016,7,29,7,0,1
Alabama,2016,7,30,4,1,1
Alabama,2016,7,31,6,1,1
Alabama,2016,8,2,4,0,1
Alabama,2016,8,4,6,0,1
Alabama,2016,8,5,2,0,1
Alabama,2016,8,6,1,1,1
Alabama,2016,8,7,1,1,1
Alabama,2016,8,8,1,0,1
Alabama,2016,8,9,5,0,1
Alabama,2016,8,10,4,0,1
Alabama,2016,8,11,5,0,1
Alabama,2016,8,12,3,0,1
Alabama,2016,8,13,2,1,1
Alabama,2016,8,14,2,1,1
Alabama,2016,8,15,2,0,1
Alabama,2016,8,16,4,0,1
Alabama,2016,8,17,3,0,1
Alabama,2016,8,18,6,0,1
Alabama,2016,8,19,2,0,1
Alabama,2016,8,20,1,1,1
Alabama,2016,8,21,3,1,1
Alabama,2016,8,22,4,0,1
Alabama,2016,8,23,3,0,1
Alabama,2016,8,24,2,0,1
Alabama,2016,8,25,6,0,1
Alabama,2016,8,26,5,0,1
Alabama,2016,8,27,1,1,1
Alabama,2016,8,28,2,1,1
Alabama,2016,8,29,1,0,1
Alabama,2016,8,30,1,0,1
Alabama,2016,8,31,2,0,1
Alabama,2016,9,1,2,0,0
Alabama,2016,9,2,2,0,0
Alabama,2016,9,3,6,1,0
Alabama,2016,9,4,5,1,0
Alabama,2016,9,5,3,0,0
Alabama,2016,9,6,1,0,0
Alabama,2016,9,8,3,0,0
Alabama,2016,9,9,1,0,0
Alabama,2016,9,10,3,1,0
Alabama,2016,9,11,3,1,0
Alabama,2016,9,13,2,0,0
Alabama,2016,9,14,4,0,0
Alabama,2016,9,15,9,0,0
Alabama,2016,9,16,3,0,0
Alabama,2016,9,17,11,1,0
Alabama,2016,9,18,2,1,0
Alabama,2016,9,19,3,0,0
Alabama,2016,9,20,7,0,0
Alabama,2016,9,21,4,0,0
Alabama,2016,9,22,6,0,0
Alabama,2016,9,23,5,0,0
Alabama,2016,9,24,2,1,0
Alabama,2016,9,25,7,1,0
Alabama,2016,9,26,1,0,0
Alabama,2016,9,27,4,0,0
Alabama,2016,9,28,4,0,0
Alabama,2016,9,29,10,0,0
Alabama,2016,9,30,3,0,0
Alabama,2016,10,1,1,1,0
Alabama,2016,10,2,5,1,0
Alabama,2016,10,3,4,0,0
Alabama,2016,10,4,1,0,0
Alabama,2016,10,5,3,0,0
Alabama,2016,10,6,3,0,0
Alabama,2016,10,7,3,0,0
Alabama,2016,10,8,4,1,0
Alabama,2016,10,9,3,1,0
Alabama,2016,10,10,3,0,0
Alabama,2016,10,11,1,0,0
Alabama,2016,10,12,4,0,0
Alabama,2016,10,13,3,0,0
Alabama,2016,10,14,6,0,0
Alabama,2016,10,15,6,1,0
Alabama,2016,10,16,5,1,0
Alabama,2016,10,17,5,0,0
Alabama,2016,10,18,4,0,0
Alabama,2016,10,19,5,0,0
Alabama,2016,10,20,1,0,0
Alabama,2016,10,21,1,0,0
Alabama,2016,10,22,4,1,0
Alabama,2016,10,23,5,1,0
Alabama,2016,10,24,5,0,0
Alabama,2016,10,25,3,0,0
Alabama,2016,10,26,4,0,0
Alabama,2016,10,27,1,0,0
Alabama,2016,10,28,2,0,0
Alabama,2016,10,29,4,1,0
Alabama,2016,10,30,7,1,0
Alabama,2016,10,31,1,0,0
Alabama,2016,11,1,7,0,0
Alabama,2016,11,2,3,0,0
Alabama,2016,11,3,7,0,0
Alabama,2016,11,4,2,0,0
Alabama,2016,11,5,2,1,0
Alabama,2016,11,6,3,1,0
Alabama,2016,11,7,3,0,0
Alabama,2016,11,8,4,0,0
Alabama,2016,11,10,1,0,0
Alabama,2016,11,11,6,0,0
Alabama,2016,11,12,2,1,0
Alabama,2016,11,13,3,1,0
Alabama,2016,11,14,4,0,0
Alabama,2016,11,15,5,0,0
Alabama,2016,11,16,6,0,0
Alabama,2016,11,17,8,0,0
Alabama,2016,11,18,2,0,0
Alabama,2016,11,19,1,1,0
Alabama,2016,11,20,5,1,0
Alabama,2016,11,22,4,0,0
Alabama,2016,11,23,4,0,0
Alabama,2016,11,24,5,0,0
Alabama,2016,11,25,3,0,0
Alabama,2016,11,26,3,1,0
Alabama,2016,11,27,4,1,0
Alabama,2016,11,28,4,0,0
Alabama,2016,11,29,3,0,0
Alabama,2016,11,30,3,0,0
Alabama,2016,12,1,4,0,0
Alabama,2016,12,2,6,0,0
Alabama,2016,12,3,8,1,0
Alabama,2016,12,5,6,0,0
Alabama,2016,12,6,4,0,0
Alabama,2016,12,7,2,0,0
Alabama,2016,12,8,7,0,0
Alabama,2016,12,9,2,0,0
Alabama,2016,12,10,4,1,0
Alabama,2016,12,11,1,1,0
Alabama,2016,12,12,3,0,0
Alabama,2016,12,13,2,0,0
Alabama,2016,12,14,2,0,0
Alabama,2016,12,15,3,0,0
Alabama,2016,12,16,5,0,0
Alabama,2016,12,17,3,1,0
Alabama,2016,12,18,7,1,0
Alabama,2016,12,19,1,0,0
Alabama,2016,12,20,4,0,0
Alabama,2016,12,21,2,0,0
Alabama,2016,12,22,3,0,0
Alabama,2016,12,23,1,0,0
Alabama,2016,12,25,2,1,0
Alabama,2016,12,26,4,0,0
Alabama,2016,12,27,3,0,0
Alabama,2016,12,28,3,0,0
Alabama,2016,12,29,5,0,0
Alabama,2016,12,30,1,0,0
Alabama,2017,1,1,2,1,0
Alabama,2017,1,2,2,0,0
Alabama,2017,1,3,4,0,0
Alabama,2017,1,4,4,0,0
Alabama,2017,1,5,2,0,0
Alabama,2017,1,6,1,0,0
Alabama,2017,1,7,2,1,0
Alabama,2017,1,8,2,1,0
Alabama,2017,1,9,2,0,0
Alabama,2017,1,10,3,0,0
Alabama,2017,1,11,5,0,0
Alabama,2017,1,12,1,0,0
Alabama,2017,1,13,5,0,0
Alabama,2017,1,14,4,1,0
Alabama,2017,1,15,1,1,0
Alabama,2017,1,16,8,0,0
Alabama,2017,1,17,2,0,0
Alabama,2017,1,18,3,0,0
Alabama,2017,1,19,5,0,0
Alabama,2017,1,21,2,1,0
Alabama,2017,1,23,2,0,0
Alabama,2017,1,25,4,0,0
Alabama,2017,1,26,6,0,0
Alabama,2017,1,27,6,0,0
Alabama,2017,1,28,1,1,0
Alabama,2017,1,29,3,1,0
Alabama,2017,1,30,8,0,0
Alabama,2017,1,31,3,0,0
Alabama,2017,2,1,4,0,0
Alabama,2017,2,2,5,0,0
Alabama,2017,2,3,7,0,0
Alabama,2017,2,5,1,1,0
Alabama,2017,2,6,2,0,0
Alabama,2017,2,7,6,0,0
Alabama,2017,2,8,5,0,0
Alabama,2017,2,9,1,0,0
Alabama,2017,2,10,1,0,0
Alabama,2017,2,11,3,1,0
Alabama,2017,2,12,3,1,0
Alabama,2017,2,13,5,0,0
Alabama,2017,2,14,4,0,0
Alabama,2017,2,15,4,0,0
Alabama,2017,2,16,2,0,0
Alabama,2017,2,17,2,0,0
Alabama,2017,2,19,7,1,0
Alabama,2017,2,20,2,0,0
Alabama,2017,2,21,2,0,0
Alabama,2017,2,22,3,0,0
Alabama,2017,2,23,1,0,0
Alabama,2017,2,24,3,0,0
Alabama,2017,2,25,6,1,0
Alabama,2017,2,26,4,1,0
Alabama,2017,2,27,4,0,0
Alabama,2017,2,28,1,0,0
Alabama,2017,3,1,4,0,0
Alabama,2017,3,2,5,0,0
Alabama,2017,3,3,5,0,0
Alabama,2017,3,4,2,1,0
Alabama,2017,3,5,3,1,0
Alabama,2017,3,6,3,0,0
Alabama,2017,3,7,1,0,0
Alabama,2017,3,8,3,0,0
Alabama,2017,3,9,2,0,0
Alabama,2017,3,10,1,0,0
Alabama,2017,3,11,5,1,0
Alabama,2017,3,12,1,1,0
Alabama,2017,3,14,1,0,0
Alabama,2017,3,15,3,0,0
Alabama,2017,3,16,2,0,0
Alabama,2017,3,17,2,0,0
Alabama,2017,3,18,4,1,0
Alabama,2017,3,19,5,1,0
Alabama,2017,3,20,4,0,0
Alabama,2017,3,21,5,0,0
Alabama,2017,3,22,8,0,0
Alabama,2017,3,23,3,0,0
Alabama,2017,3,24,6,0,0
Alabama,2017,3,25,6,1,0
Alabama,2017,3,26,5,1,0
Alabama,2017,3,28,6,0,0
Alabama,2017,3,29,8,0,0
Alabama,2017,3,30,3,0,0
Alabama,2017,3,31,4,0,0
Alabama,2017,4,1,5,1,0
Alabama,2017,4,2,5,1,0
Alabama,2017,4,3,5,0,0
Alabama,2017,4,4,4,0,0
Alabama,2017,4,5,3,0,0
Alabama,2017,4,6,3,0,0
Alabama,2017,4,7,6,0,0
Alabama,2017,4,8,7,1,0
Alabama,2017,4,9,2,1,0
Alabama,2017,4,10,5,0,0
Alabama,2017,4,11,4,0,0
Alabama,2017,4,12,5,0,0
Alabama,2017,4,13,8,0,0
Alabama,2017,4,14,8,0,0
Alabama,2017,4,15,5,1,0
Alabama,2017,4,16,7,1,0
Alabama,2017,4,17,2,0,0
Alabama,2017,4,18,1,0,0
Alabama,2017,4,19,2,0,0
Alabama,2017,4,20,5,0,0
Alabama,2017,4,21,4,0,0
Alabama,2017,4,22,3,1,0
Alabama,2017,4,23,1,1,0
Alabama,2017,4,24,5,0,0
Alabama,2017,4,25,6,0,0
Alabama,2017,4,26,2,0,0
Alabama,2017,4,27,4,0,0
Alabama,2017,4,28,4,0,0
Alabama,2017,4,29,5,1,0
Alabama,2017,4,30,2,1,0
Alabama,2017,5,1,7,0,0
Alabama,2017,5,2,6,0,0
Alabama,2017,5,3,1,0,0
Alabama,2017,5,4,2,0,0
Alabama,2017,5,6,3,1,0
Alabama,2017,5,7,6,1,0
Alabama,2017,5,8,3,0,0
Alabama,2017,5,9,4,0,0
Alabama,2017,5,10,5,0,0
Alabama,2017,5,11,2,0,0
Alabama,2017,5,12,5,0,0
Alabama,2017,5,13,4,1,0
Alabama,2017,5,14,3,1,0
Alabama,2017,5,15,3,0,0
Alabama,2017,5,16,3,0,0
Alabama,2017,5,17,3,0,0
Alabama,2017,5,18,2,0,0
Alabama,2017,5,19,5,0,0
Alabama,2017,5,20,6,1,0
Alabama,2017,5,21,6,1,0
Alabama,2017,5,22,4,0,0
Alabama,2017,5,23,3,0,0
Alabama,2017,5,24,7,0,0
Alabama,2017,5,25,2,0,0
Alabama,2017,5,26,5,0,0
Alabama,2017,5,27,4,1,0
Alabama,2017,5,28,2,1,0
Alabama,2017,5,29,7,0,0
Alabama,2017,5,30,3,0,0
Alabama,2017,5,31,3,0,0
Alabama,2017,6,1,3,0,1
Alabama,2017,6,2,4,0,1
Alabama,2017,6,3,3,1,1
Alabama,2017,6,4,2,1,1
Alabama,2017,6,5,6,0,1
Alabama,2017,6,6,6,0,1
Alabama,2017,6,7,3,0,1
Alabama,2017,6,8,2,0,1
Alabama,2017,6,9,2,0,1
Alabama,2017,6,10,5,1,1
Alabama,2017,6,11,6,1,1
Alabama,2017,6,12,4,0,1
Alabama,2017,6,13,6,0,1
Alabama,2017,6,14,4,0,1
Alabama,2017,6,15,2,0,1
Alabama,2017,6,16,2,0,1
Alabama,2017,6,17,3,1,1
Alabama,2017,6,18,2,1,1
Alabama,2017,6,19,10,0,1
Alabama,2017,6,20,6,0,1
Alabama,2017,6,21,4,0,1
Alabama,2017,6,22,1,0,1
Alabama,2017,6,23,1,0,1
Alabama,2017,6,24,2,1,1
Alabama,2017,6,25,2,1,1
Alabama,2017,6,26,8,0,1
Alabama,2017,6,27,6,0,1
Alabama,2017,6,28,6,0,1
Alabama,2017,6,29,4,0,1
Alabama,2017,6,30,5,0,1
Alabama,2017,7,1,3,1,1
Alabama,2017,7,2,5,1,1
Alabama,2017,7,3,7,0,1
Alabama,2017,7,4,3,0,1
Alabama,2017,7,5,2,0,1
Alabama,2017,7,6,5,0,1
Alabama,2017,7,7,1,0,1
Alabama,2017,7,8,3,1,1
Alabama,2017,7,9,6,1,1
Alabama,2017,7,10,4,0,1
Alabama,2017,7,11,3,0,1
Alabama,2017,7,12,2,0,1
Alabama,2017,7,13,2,0,1
Alabama,2017,7,14,3,0,1
Alabama,2017,7,15,2,1,1
Alabama,2017,7,16,6,1,1
Alabama,2017,7,17,6,0,1
Alabama,2017,7,18,4,0,1
Alabama,2017,7,19,2,0,1
Alabama,2017,7,20,3,0,1
Alabama,2017,7,21,1,0,1
Alabama,2017,7,22,4,1,1
Alabama,2017,7,23,6,1,1
Alabama,2017,7,24,6,0,1
Alabama,2017,7,25,4,0,1
Alabama,2017,7,26,4,0,1
Alabama,2017,7,27,3,0,1
Alabama,2017,7,28,2,0,1
Alabama,2017,7,29,3,1,1
Alabama,2017,7,30,6,1,1
Alabama,2017,7,31,2,0,1
Alabama,2017,8,1,1,0,1
Alabama,2017,8,2,5,0,1
Alabama,2017,8,3,12,0,1
Alabama,2017,8,4,2,0,1
Alabama,2017,8,5,5,1,1
Alabama,2017,8,6,4,1,1
Alabama,2017,8,7,7,0,1
Alabama,2017,8,8,4,0,1
Alabama,2017,8,9,4,0,1
Alabama,2017,8,10,4,0,1
Alabama,2017,8,11,10,0,1
Alabama,2017,8,12,5,1,1
Alabama,2017,8,14,3,0,1
Alabama,2017,8,15,3,0,1
Alabama,2017,8,17,4,0,1
Alabama,2017,8,18,5,0,1
Alabama,2017,8,19,5,1,1
Alabama,2017,8,20,5,1,1
Alabama,2017,8,21,1,0,1
Alabama,2017,8,22,5,0,1
Alabama,2017,8,23,8,0,1
Alabama,2017,8,24,3,0,1
Alabama,2017,8,25,5,0,1
Alabama,2017,8,26,4,1,1
Alabama,2017,8,27,4,1,1
Alabama,2017,8,28,4,0,1
Alabama,2017,8,29,4,0,1
Alabama,2017,8,30,5,0,1
Alabama,2017,9,1,4,0,0
Alabama,2017,9,2,3,1,0
Alabama,2017,9,3,5,1,0
Alabama,2017,9,4,3,0,0
Alabama,2017,9,5,5,0,0
Alabama,2017,9,6,6,0,0
Alabama,2017,9,7,2,0,0
Alabama,2017,9,8,2,0,0
Alabama,2017,9,9,4,1,0
Alabama,2017,9,10,4,1,0
Alabama,2017,9,11,2,0,0
Alabama,2017,9,12,3,0,0
Alabama,2017,9,13,7,0,0
Alabama,2017,9,14,1,0,0
Alabama,2017,9,15,3,0,0
Alabama,2017,9,16,1,1,0
Alabama,2017,9,17,3,1,0
Alabama,2017,9,18,6,0,0
Alabama,2017,9,19,4,0,0
Alabama,2017,9,20,3,0,0
Alabama,2017,9,21,2,0,0
Alabama,2017,9,22,2,0,0
Alabama,2017,9,23,5,1,0
Alabama,2017,9,24,3,1,0
Alabama,2017,9,25,5,0,0
Alabama,2017,9,26,5,0,0
Alabama,2017,9,27,6,0,0
Alabama,2017,9,28,5,0,0
Alabama,2017,9,29,4,0,0
Alabama,2017,9,30,6,1,0
Alabama,2017,10,1,3,1,0
Alabama,2017,10,2,3,0,0
Alabama,2017,10,3,3,0,0
Alabama,2017,10,4,3,0,0
Alabama,2017,10,5,8,0,0
Alabama,2017,10,6,1,0,0
Alabama,2017,10,7,1,1,0
Alabama,2017,10,8,2,1,0
Alabama,2017,10,9,1,0,0
Alabama,2017,10,10,1,0,0
Alabama,2017,10,12,8,0,0
Alabama,2017,10,13,8,0,0
Alabama,2017,10,14,8,1,0
Alabama,2017,10,15,4,1,0
Alabama,2017,10,16,6,0,0
Alabama,2017,10,17,4,0,0
Alabama,2017,10,18,6,0,0
Alabama,2017,10,19,4,0,0
Alabama,2017,10,20,5,0,0
Alabama,2017,10,22,2,1,0
Alabama,2017,10,23,4,0,0
Alabama,2017,10,24,2,0,0
Alabama,2017,10,25,2,0,0
Alabama,2017,10,26,7,0,0
Alabama,2017,10,27,6,0,0
Alabama,2017,10,28,6,1,0
Alabama,2017,10,29,1,1,0
Alabama,2017,10,30,1,0,0
Alabama,2017,10,31,3,0,0
Alabama,2017,11,1,7,0,0
Alabama,2017,11,2,1,0,0
Alabama,2017,11,3,5,0,0
Alabama,2017,11,4,3,1,0
Alabama,2017,11,5,5,1,0
Alabama,2017,11,6,8,0,0
Alabama,2017,11,7,6,0,0
Alabama,2017,11,8,7,0,0
Alabama,2017,11,9,1,0,0
Alabama,2017,11,10,6,0,0
Alabama,2017,11,11,4,1,0
Alabama,2017,11,12,3,1,0
Alabama,2017,11,13,4,0,0
Alabama,2017,11,14,1,0,0
Alabama,2017,11,15,4,0,0
Alabama,2017,11,16,3,0,0
Alabama,2017,11,17,3,0,0
Alabama,2017,11,18,6,1,0
Alabama,2017,11,19,3,1,0
Alabama,2017,11,20,3,0,0
Alabama,2017,11,21,2,0,0
Alabama,2017,11,22,5,0,0
Alabama,2017,11,23,4,0,0
Alabama,2017,11,24,2,0,0
Alabama,2017,11,25,5,1,0
Alabama,2017,11,26,6,1,0
Alabama,2017,11,27,4,0,0
Alabama,2017,11,28,1,0,0
Alabama,2017,11,29,4,0,0
Alabama,2017,11,30,3,0,0
Alabama,2017,12,1,5,0,0
Alabama,2017,12,2,1,1,0
Alabama,2017,12,3,2,1,0
Alabama,2017,12,4,4,0,0
Alabama,2017,12,5,1,0,0
Alabama,2017,12,6,3,0,0
Alabama,2017,12,7,2,0,0
Alabama,2017,12,8,3,0,0
Alabama,2017,12,9,3,1,0
Alabama,2017,12,10,4,1,0
Alabama,2017,12,11,1,0,0
Alabama,2017,12,12,3,0,0
Alabama,2017,12,13,5,0,0
Alabama,2017,12,14,5,0,0
Alabama,2017,12,15,2,0,0
Alabama,2017,12,16,1,1,0
Alabama,2017,12,17,3,1,0
Alabama,2017,12,18,2,0,0
Alabama,2017,12,19,5,0,0
Alabama,2017,12,20,3,0,0
Alabama,2017,12,21,4,0,0
Alabama,2017,12,22,2,0,0
Alabama,2017,12,23,4,1,0
Alabama,2017,12,24,3,1,0
Alabama,2017,12,25,1,0,0
Alabama,2017,12,26,2,0,0
Alabama,2017,12,27,4,0,0
Alabama,2017,12,28,8,0,0
Alabama,2017,12,29,1,0,0
Alabama,2017,12,30,5,1,0
Alabama,2017,12,31,6,1,0
Alaska,2014,1,1,2,0,0
Alaska,2014,1,2,1,0,0
Alaska,2014,1,7,1,0,0
Alaska,2014,1,18,1,1,0
Alaska,2014,1,23,1,0,0
Alaska,2014,1,26,1,1,0
Alaska,2014,1,27,1,0,0
Alaska,2014,1,30,1,0,0
Alaska,2014,2,3,1,0,0
Alaska,2014,2,4,1,0,0
Alaska,2014,2,6,2,0,0
Alaska,2014,2,9,1,1,0
Alaska,2014,2,10,1,0,0
Alaska,2014,2,15,1,1,0
Alaska,2014,2,24,1,0,0
Alaska,2014,2,25,1,0,0
Alaska,2014,3,2,2,1,0
Alaska,2014,3,3,1,0,0
Alaska,2014,3,4,1,0,0
Alaska,2014,3,8,3,1,0
Alaska,2014,3,9,2,1,0
Alaska,2014,3,12,1,0,0
Alaska,2014,3,15,1,1,0
Alaska,2014,3,17,1,0,0
Alaska,2014,3,19,1,0,0
Alaska,2014,3,20,1,0,0
Alaska,2014,3,22,1,1,0
Alaska,2014,3,26,1,0,0
Alaska,2014,3,29,1,1,0
Alaska,2014,4,1,1,0,0
Alaska,2014,4,2,2,0,0
Alaska,2014,4,10,1,0,0
Alaska,2014,4,13,2,1,0
Alaska,2014,4,16,1,0,0
Alaska,2014,4,17,1,0,0
Alaska,2014,4,24,1,0,0
Alaska,2014,4,26,1,1,0
Alaska,2014,4,30,1,0,0
Alaska,2014,5,2,1,0,0
Alaska,2014,5,4,1,1,0
Alaska,2014,5,10,2,1,0
Alaska,2014,5,12,1,0,0
Alaska,2014,5,17,1,1,0
Alaska,2014,5,24,1,1,0
Alaska,2014,5,26,1,0,0
Alaska,2014,6,4,1,0,1
Alaska,2014,6,6,1,0,1
Alaska,2014,6,15,1,1,1
Alaska,2014,6,20,1,0,1
Alaska,2014,6,26,1,0,1
Alaska,2014,6,27,1,0,1
Alaska,2014,6,29,2,1,1
Alaska,2014,7,3,1,0,1
Alaska,2014,7,5,1,1,1
Alaska,2014,7,8,1,0,1
Alaska,2014,7,9,1,0,1
Alaska,2014,7,15,1,0,1
Alaska,2014,7,17,1,0,1
Alaska,2014,7,20,1,1,1
Alaska,2014,7,31,1,0,1
Alaska,2014,8,1,1,0,1
Alaska,2014,8,12,1,0,1
Alaska,2014,8,13,2,0,1
Alaska,2014,8,15,1,0,1
Alaska,2014,8,16,1,1,1
Alaska,2014,8,18,1,0,1
Alaska,2014,8,19,1,0,1
Alaska,2014,8,20,1,0,1
Alaska,2014,8,22,2,0,1
Alaska,2014,8,23,1,1,1
Alaska,2014,8,25,1,0,1
Alaska,2014,8,26,1,0,1
Alaska,2014,8,27,1,0,1
Alaska,2014,9,2,1,0,0
Alaska,2014,9,4,1,0,0
Alaska,2014,9,5,1,0,0
Alaska,2014,9,6,1,1,0
Alaska,2014,9,9,1,0,0
Alaska,2014,9,10,1,0,0
Alaska,2014,9,12,1,0,0
Alaska,2014,9,15,2,0,0
Alaska,2014,9,16,1,0,0
Alaska,2014,9,17,1,0,0
Alaska,2014,9,21,1,1,0
Alaska,2014,9,26,1,0,0
Alaska,2014,9,28,1,1,0
Alaska,2014,9,29,1,0,0
Alaska,2014,10,3,1,0,0
Alaska,2014,10,6,1,0,0
Alaska,2014,10,9,1,0,0
Alaska,2014,10,11,1,1,0
Alaska,2014,10,12,1,1,0
Alaska,2014,10,13,2,0,0
Alaska,2014,10,18,1,1,0
Alaska,2014,10,21,1,0,0
Alaska,2014,10,23,1,0,0
Alaska,2014,10,25,1,1,0
Alaska,2014,10,29,2,0,0
Alaska,2014,11,2,1,1,0
Alaska,2014,11,4,1,0,0
Alaska,2014,11,5,1,0,0
Alaska,2014,11,6,1,0,0
Alaska,2014,11,9,1,1,0
Alaska,2014,11,11,1,0,0
Alaska,2014,11,12,1,0,0
Alaska,2014,11,14,1,0,0
Alaska,2014,11,18,1,0,0
Alaska,2014,11,20,1,0,0
Alaska,2014,11,23,3,1,0
Alaska,2014,11,29,1,1,0
Alaska,2014,12,1,1,0,0
Alaska,2014,12,8,1,0,0
Alaska,2014,12,11,1,0,0
Alaska,2014,12,15,1,0,0
Alaska,2014,12,19,1,0,0
Alaska,2014,12,21,2,1,0
Alaska,2014,12,22,1,0,0
Alaska,2014,12,23,1,0,0
Alaska,2014,12,24,1,0,0
Alaska,2014,12,25,1,0,0
Alaska,2014,12,29,1,0,0
Alaska,2015,1,3,1,1,0
Alaska,2015,1,4,1,1,0
Alaska,2015,1,5,1,0,0
Alaska,2015,1,7,1,0,0
Alaska,2015,1,8,1,0,0
Alaska,2015,1,11,1,1,0
Alaska,2015,1,13,1,0,0
Alaska,2015,1,15,2,0,0
Alaska,2015,1,17,1,1,0
Alaska,2015,1,18,3,1,0
Alaska,2015,1,20,1,0,0
Alaska,2015,1,21,1,0,0
Alaska,2015,1,22,1,0,0
Alaska,2015,1,25,1,1,0
Alaska,2015,1,27,4,0,0
Alaska,2015,1,28,1,0,0
Alaska,2015,1,29,1,0,0
Alaska,2015,1,30,1,0,0
Alaska,2015,2,1,2,1,0
Alaska,2015,2,2,1,0,0
Alaska,2015,2,5,1,0,0
Alaska,2015,2,8,3,1,0
Alaska,2015,2,11,1,0,0
Alaska,2015,2,14,1,1,0
Alaska,2015,2,15,1,1,0
Alaska,2015,2,19,3,0,0
Alaska,2015,2,21,3,1,0
Alaska,2015,2,22,2,1,0
Alaska,2015,2,23,1,0,0
Alaska,2015,2,24,2,0,0
Alaska,2015,2,26,3,0,0
Alaska,2015,2,28,1,1,0
Alaska,2015,3,1,1,1,0
Alaska,2015,3,4,2,0,0
Alaska,2015,3,5,1,0,0
Alaska,2015,3,7,1,1,0
Alaska,2015,3,8,4,1,0
Alaska,2015,3,9,1,0,0
Alaska,2015,3,10,1,0,0
Alaska,2015,3,11,2,0,0
Alaska,2015,3,13,3,0,0
Alaska,2015,3,14,1,1,0
Alaska,2015,3,15,1,1,0
Alaska,2015,3,17,2,0,0
Alaska,2015,3,19,1,0,0
Alaska,2015,3,20,4,0,0
Alaska,2015,3,21,2,1,0
Alaska,2015,3,22,1,1,0
Alaska,2015,3,23,1,0,0
Alaska,2015,3,24,1,0,0
Alaska,2015,3,25,1,0,0
Alaska,2015,3,27,1,0,0
Alaska,2015,3,28,1,1,0
Alaska,2015,3,29,2,1,0
Alaska,2015,3,30,1,0,0
Alaska,2015,3,31,2,0,0
Alaska,2015,4,2,1,0,0
Alaska,2015,4,5,2,1,0
